method,round,labels,pool_size,pct,avg_acc_top1,avg_acc_topk,acc_tuple_top1,acc_tuple_topk,top_k
active_ordered,90,573,2055,27.883211678832115,0.648508430609598,0.8047989623865112,"[0.642023346303502, 0.6459143968871596, 0.6575875486381323]","[0.8035019455252919, 0.791828793774319, 0.8190661478599222]",3
active_ordered,91,578,2055,28.126520681265205,0.6588845654993515,0.8099870298313879,"[0.6536964980544747, 0.6653696498054474, 0.6575875486381323]","[0.8073929961089494, 0.8093385214007782, 0.8132295719844358]",3
active_ordered,92,583,2055,28.369829683698295,0.6666666666666666,0.8112840466926071,"[0.6673151750972762, 0.6673151750972762, 0.6653696498054474]","[0.8190661478599222, 0.811284046692607, 0.8035019455252919]",3
active_ordered,93,588,2055,28.613138686131386,0.6575875486381323,0.8073929961089495,"[0.6634241245136187, 0.6614785992217899, 0.6478599221789884]","[0.7976653696498055, 0.8093385214007782, 0.8151750972762646]",3
active_ordered,94,593,2055,28.856447688564476,0.6666666666666666,0.8151750972762647,"[0.6478599221789884, 0.6750972762645915, 0.6770428015564203]","[0.8171206225680934, 0.811284046692607, 0.8171206225680934]",3
active_ordered,95,598,2055,29.099756690997566,0.6718547341115434,0.8093385214007783,"[0.6634241245136187, 0.6731517509727627, 0.6789883268482491]","[0.8054474708171206, 0.8151750972762646, 0.8073929961089494]",3
active_ordered,96,603,2055,29.343065693430656,0.6718547341115434,0.8106355382619975,"[0.6731517509727627, 0.688715953307393, 0.6536964980544747]","[0.7996108949416343, 0.8171206225680934, 0.8151750972762646]",3
active_ordered,97,608,2055,29.586374695863746,0.6731517509727626,0.8086900129701687,"[0.6731517509727627, 0.6731517509727627, 0.6731517509727627]","[0.7996108949416343, 0.8093385214007782, 0.8171206225680934]",3
active_ordered,98,613,2055,29.829683698296837,0.6815823605706873,0.8216601815823606,"[0.669260700389105, 0.6906614785992218, 0.6848249027237354]","[0.8151750972762646, 0.8210116731517509, 0.8287937743190662]",3
active_ordered,99,618,2055,30.072992700729927,0.6854734111543449,0.8138780804150455,"[0.6926070038910506, 0.6789883268482491, 0.6848249027237354]","[0.8093385214007782, 0.8171206225680934, 0.8151750972762646]",3
active_ordered,100,623,2055,30.316301703163017,0.6861219195849545,0.8145265888456551,"[0.6809338521400778, 0.6926070038910506, 0.6848249027237354]","[0.8151750972762646, 0.8171206225680934, 0.811284046692607]",3
active_ordered,101,628,2055,30.559610705596107,0.6971465629053178,0.8119325551232167,"[0.6770428015564203, 0.708171206225681, 0.7062256809338522]","[0.8073929961089494, 0.8171206225680934, 0.811284046692607]",3
active_ordered,102,633,2055,30.802919708029197,0.69325551232166,0.8203631647211415,"[0.6926070038910506, 0.6926070038910506, 0.6945525291828794]","[0.8229571984435797, 0.8210116731517509, 0.8171206225680934]",3
active_ordered,103,638,2055,31.046228710462287,0.7003891050583656,0.8138780804150455,"[0.6984435797665369, 0.7003891050583657, 0.7023346303501945]","[0.811284046692607, 0.811284046692607, 0.8190661478599222]",3
active_ordered,104,643,2055,31.289537712895378,0.7016861219195848,0.8086900129701687,"[0.7003891050583657, 0.7062256809338522, 0.6984435797665369]","[0.8054474708171206, 0.8132295719844358, 0.8073929961089494]",3
active_ordered,105,648,2055,31.532846715328468,0.702983138780804,0.8119325551232167,"[0.7003891050583657, 0.7062256809338522, 0.7023346303501945]","[0.8132295719844358, 0.811284046692607, 0.811284046692607]",3
active_ordered,106,653,2055,31.776155717761558,0.702983138780804,0.8164721141374839,"[0.7003891050583657, 0.7101167315175098, 0.6984435797665369]","[0.8151750972762646, 0.8171206225680934, 0.8171206225680934]",3
active_ordered,107,658,2055,32.01946472019465,0.7029831387808042,0.8145265888456551,"[0.7120622568093385, 0.7101167315175098, 0.6867704280155642]","[0.8132295719844358, 0.8132295719844358, 0.8171206225680934]",3
active_ordered,108,663,2055,32.262773722627735,0.7036316472114138,0.8184176394293127,"[0.6964980544747081, 0.7101167315175098, 0.7042801556420234]","[0.8229571984435797, 0.8249027237354085, 0.8073929961089494]",3
active_ordered,109,668,2055,32.50608272506083,0.7101167315175098,0.8184176394293127,"[0.7120622568093385, 0.7062256809338522, 0.7120622568093385]","[0.8190661478599222, 0.8171206225680934, 0.8190661478599222]",3
active_ordered,110,673,2055,32.749391727493915,0.7075226977950714,0.8229571984435798,"[0.708171206225681, 0.7003891050583657, 0.7140077821011673]","[0.8229571984435797, 0.8249027237354085, 0.8210116731517509]",3
active_ordered,111,678,2055,32.99270072992701,0.706225680933852,0.8223086900129702,"[0.7159533073929961, 0.7023346303501945, 0.7003891050583657]","[0.8190661478599222, 0.8268482490272373, 0.8210116731517509]",3
active_ordered,112,683,2055,33.236009732360095,0.7120622568093385,0.8203631647211415,"[0.6964980544747081, 0.7217898832684825, 0.7178988326848249]","[0.8229571984435797, 0.8190661478599222, 0.8190661478599222]",3
active_ordered,113,688,2055,33.47931873479319,0.7036316472114138,0.8229571984435798,"[0.7003891050583657, 0.7023346303501945, 0.708171206225681]","[0.8229571984435797, 0.8268482490272373, 0.8190661478599222]",3
active_ordered,114,693,2055,33.722627737226276,0.7088197146562906,0.8203631647211415,"[0.7023346303501945, 0.7120622568093385, 0.7120622568093385]","[0.8171206225680934, 0.8210116731517509, 0.8229571984435797]",3
active_ordered,115,698,2055,33.96593673965937,0.7120622568093385,0.821011673151751,"[0.7042801556420234, 0.7101167315175098, 0.7217898832684825]","[0.8268482490272373, 0.8210116731517509, 0.8151750972762646]",3
active_ordered,116,703,2055,34.209245742092456,0.708171206225681,0.8229571984435798,"[0.7140077821011673, 0.708171206225681, 0.7023346303501945]","[0.8287937743190662, 0.8210116731517509, 0.8190661478599222]",3
active_ordered,117,708,2055,34.45255474452555,0.7140077821011673,0.8236057068741894,"[0.7178988326848249, 0.7101167315175098, 0.7140077821011673]","[0.8171206225680934, 0.830739299610895, 0.8229571984435797]",3
active_ordered,118,713,2055,34.695863746958636,0.7146562905317769,0.8236057068741894,"[0.7101167315175098, 0.7237354085603113, 0.7101167315175098]","[0.8190661478599222, 0.8249027237354085, 0.8268482490272373]",3
active_ordered,119,718,2055,34.93917274939173,0.7094682230869002,0.8249027237354086,"[0.7062256809338522, 0.7178988326848249, 0.7042801556420234]","[0.8190661478599222, 0.8268482490272373, 0.8287937743190662]",3
active_ordered,120,723,2055,35.18248175182482,0.7159533073929961,0.821011673151751,"[0.7101167315175098, 0.7198443579766537, 0.7178988326848249]","[0.8190661478599222, 0.8229571984435797, 0.8210116731517509]",3
active_ordered,121,728,2055,35.42579075425791,0.7172503242542153,0.8261997405966278,"[0.7062256809338522, 0.7159533073929961, 0.7295719844357976]","[0.8229571984435797, 0.8287937743190662, 0.8268482490272373]",3
active_ordered,122,733,2055,35.669099756691,0.711413748378729,0.8236057068741894,"[0.7042801556420234, 0.7178988326848249, 0.7120622568093385]","[0.8171206225680934, 0.8229571984435797, 0.830739299610895]",3
active_ordered,123,738,2055,35.91240875912409,0.7159533073929961,0.8249027237354086,"[0.7198443579766537, 0.7120622568093385, 0.7159533073929961]","[0.8190661478599222, 0.8287937743190662, 0.8268482490272373]",3
active_ordered,124,743,2055,36.15571776155718,0.7140077821011673,0.8236057068741894,"[0.7159533073929961, 0.7120622568093385, 0.7140077821011673]","[0.8229571984435797, 0.8249027237354085, 0.8229571984435797]",3
active_ordered,125,748,2055,36.39902676399027,0.7178988326848249,0.8255512321660182,"[0.7178988326848249, 0.7159533073929961, 0.7198443579766537]","[0.8249027237354085, 0.8287937743190662, 0.8229571984435797]",3
active_ordered,126,753,2055,36.64233576642336,0.7198443579766537,0.8229571984435798,"[0.7198443579766537, 0.7140077821011673, 0.72568093385214]","[0.8171206225680934, 0.830739299610895, 0.8210116731517509]",3
active_ordered,127,758,2055,36.885644768856444,0.72568093385214,0.830739299610895,"[0.72568093385214, 0.72568093385214, 0.72568093385214]","[0.8249027237354085, 0.8385214007782101, 0.8287937743190662]",3
active_ordered,128,763,2055,37.12895377128954,0.7250324254215305,0.827496757457847,"[0.7334630350194552, 0.7217898832684825, 0.7198443579766537]","[0.8171206225680934, 0.8346303501945526, 0.830739299610895]",3
active_ordered,129,768,2055,37.372262773722625,0.7263294422827496,0.8255512321660182,"[0.7217898832684825, 0.7315175097276264, 0.72568093385214]","[0.8229571984435797, 0.8287937743190662, 0.8249027237354085]",3
active_ordered,130,773,2055,37.61557177615572,0.7321660181582361,0.8313878080415046,"[0.7295719844357976, 0.7217898832684825, 0.745136186770428]","[0.8268482490272373, 0.8365758754863813, 0.830739299610895]",3
active_ordered,131,778,2055,37.858880778588805,0.7302204928664072,0.8300907911802854,"[0.7276264591439688, 0.7315175097276264, 0.7315175097276264]","[0.8287937743190662, 0.8287937743190662, 0.8326848249027238]",3
active_ordered,132,783,2055,38.1021897810219,0.7282749675745785,0.8294422827496758,"[0.7354085603112841, 0.7198443579766537, 0.7295719844357976]","[0.8287937743190662, 0.8326848249027238, 0.8268482490272373]",3
active_ordered,133,788,2055,38.345498783454985,0.7295719844357976,0.8300907911802854,"[0.7295719844357976, 0.72568093385214, 0.7334630350194552]","[0.8210116731517509, 0.8365758754863813, 0.8326848249027238]",3
active_ordered,134,793,2055,38.58880778588808,0.7282749675745785,0.8326848249027238,"[0.7237354085603113, 0.7373540856031129, 0.7237354085603113]","[0.8385214007782101, 0.8326848249027238, 0.8268482490272373]",3
active_ordered,135,798,2055,38.832116788321166,0.7347600518806745,0.8352788586251622,"[0.7295719844357976, 0.7354085603112841, 0.7392996108949417]","[0.830739299610895, 0.8404669260700389, 0.8346303501945526]",3
active_ordered,136,803,2055,39.07542579075426,0.7328145265888457,0.8372243839169909,"[0.7237354085603113, 0.7315175097276264, 0.7431906614785992]","[0.8346303501945526, 0.8365758754863813, 0.8404669260700389]",3
active_ordered,137,808,2055,39.318734793187346,0.7282749675745785,0.8424124513618677,"[0.7217898832684825, 0.7373540856031129, 0.72568093385214]","[0.8463035019455253, 0.8424124513618677, 0.8385214007782101]",3
active_ordered,138,813,2055,39.56204379562044,0.7341115434500649,0.8372243839169909,"[0.7354085603112841, 0.7315175097276264, 0.7354085603112841]","[0.8326848249027238, 0.8404669260700389, 0.8385214007782101]",3
active_ordered,139,818,2055,39.805352798053526,0.7399481193255513,0.8359273670557718,"[0.7373540856031129, 0.745136186770428, 0.7373540856031129]","[0.8385214007782101, 0.8385214007782101, 0.830739299610895]",3
active_ordered,140,823,2055,40.04866180048662,0.7334630350194553,0.8281452658884566,"[0.7315175097276264, 0.7354085603112841, 0.7334630350194552]","[0.8229571984435797, 0.8326848249027238, 0.8287937743190662]",3
active_ordered,141,828,2055,40.29197080291971,0.7431906614785992,0.8385214007782101,"[0.745136186770428, 0.745136186770428, 0.7392996108949417]","[0.8346303501945526, 0.8404669260700389, 0.8404669260700389]",3
active_ordered,142,833,2055,40.5352798053528,0.7380025940337225,0.8352788586251622,"[0.7412451361867705, 0.7334630350194552, 0.7392996108949417]","[0.8346303501945526, 0.8385214007782101, 0.8326848249027238]",3
active_ordered,143,838,2055,40.77858880778589,0.7341115434500649,0.8372243839169909,"[0.7354085603112841, 0.7315175097276264, 0.7354085603112841]","[0.8326848249027238, 0.8463035019455253, 0.8326848249027238]",3
active_ordered,144,843,2055,41.02189781021898,0.7412451361867705,0.8359273670557718,"[0.7392996108949417, 0.7412451361867705, 0.7431906614785992]","[0.8365758754863813, 0.8326848249027238, 0.8385214007782101]",3
active_ordered,145,848,2055,41.26520681265207,0.74189364461738,0.8430609597924773,"[0.745136186770428, 0.7431906614785992, 0.7373540856031129]","[0.8482490272373541, 0.8385214007782101, 0.8424124513618677]",3
active_ordered,146,853,2055,41.50851581508516,0.7373540856031129,0.8372243839169909,"[0.7354085603112841, 0.7373540856031129, 0.7392996108949417]","[0.8346303501945526, 0.8404669260700389, 0.8365758754863813]",3
active_ordered,147,858,2055,41.75182481751825,0.7438391699092088,0.8404669260700389,"[0.7392996108949417, 0.7490272373540856, 0.7431906614785992]","[0.8385214007782101, 0.8443579766536965, 0.8385214007782101]",3
active_ordered,148,863,2055,41.99513381995134,0.7425421530479897,0.8391699092088197,"[0.745136186770428, 0.7392996108949417, 0.7431906614785992]","[0.8365758754863813, 0.8404669260700389, 0.8404669260700389]",3
active_ordered,149,868,2055,42.23844282238443,0.74189364461738,0.8359273670557718,"[0.745136186770428, 0.745136186770428, 0.7354085603112841]","[0.8346303501945526, 0.8385214007782101, 0.8346303501945526]",3
active_ordered,150,873,2055,42.481751824817515,0.7438391699092088,0.8378728923476005,"[0.7392996108949417, 0.7392996108949417, 0.7529182879377432]","[0.8385214007782101, 0.8385214007782101, 0.8365758754863813]",3
